Time_s,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,GPS_GCrs,GPA_HAcc,GPA_VAcc,GPA_SAcc,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:01:01.460,17.0,0.6,15.3669508,75.1254596,641.97,0.07700001,126.5459,1.15,1.97,0.46,-0.00645703,-0.01951491,-0.001862144,-0.4513639,0.510335,-9.765206,-0.07122803,0.00861509,0.00681538,0.008849557,0.0,-2.888924,-2.87338,15.85022
1970-01-01 00:01:01.480,17.0,0.6,15.3669508,75.1254596,641.97,0.07700001,126.5459,1.15,1.97,0.46,-0.006223565,-0.01918669,-0.0014771620000000002,-0.4527,0.5098472000000001,-9.7624785,-0.07122803,0.00861509,0.00681538,0.008849557,0.0,-2.888924,-2.87338,15.85022
1970-01-01 00:01:01.500,17.0,0.6,15.36695079,75.1254596,641.967,0.07340000899999999,126.5459,1.1509999999999998,1.972,0.448,-0.0059901,-0.01885847,-0.00109218,-0.4540361,0.5093594,-9.759751,-0.07122803,0.00861509,0.00681538,0.008849557,0.0,-2.888924,-2.87338,15.85022
1970-01-01 00:01:01.520,17.0,0.6,15.36695078,75.1254596,641.964,0.069800008,126.5459,1.152,1.974,0.436,-0.0058594845,-0.01867551,-0.0010140289,-0.45581825,0.50586715,-9.760950999999999,-0.04827881,0.0086968218,0.0068453904,0.008820943199999999,0.0,-2.8890604,-2.8724402,15.850808
1970-01-01 00:01:01.540,17.0,0.6,15.366950769999999,75.1254596,641.961,0.06620000699999999,126.5459,1.153,1.976,0.42400000000000004,-0.005728869,-0.01849255,-0.0009358778,-0.4576004,0.5023749,-9.762151,-0.02532959,0.0087785536,0.0068754008,0.0087923294,0.0,-2.8891968,-2.8715004,15.851396000000001
1970-01-01 00:01:01.560,17.0,0.6,15.36695076,75.1254596,641.9580000000001,0.062600006,126.5459,1.154,1.978,0.41200000000000003,-0.0060136189999999996,-0.01869325,-0.0009645820500000001,-0.45626005000000003,0.50333385,-9.7634315,-0.0023803699999999928,0.008860285399999999,0.0069054112,0.0087637156,0.0,-2.8893332,-2.8705606,15.851984
1970-01-01 00:01:01.580,17.0,0.6,15.36695075,75.1254596,641.955,0.059000004999999994,126.5459,1.1549999999999998,1.98,0.4,-0.006298369,-0.01889395,-0.0009932863,-0.4549197,0.5042928,-9.764712,0.02056885,0.0089420172,0.0069354216,0.0087351018,0.0,-2.8894696,-2.8696208,15.852572
1970-01-01 00:01:01.600,17.0,0.6,15.36695074,75.1254596,641.952,0.055400003999999996,126.5459,1.156,1.982,0.388,-0.0041777875,-0.010677905,2.050534999999999e-05,-0.4654347,0.55761835,-9.784537,0.04351807,0.009023749,0.006965432,0.008706488,0.0,-2.889606,-2.868681,15.85316
1970-01-01 00:01:01.620,17.0,0.6,15.36695073,75.1254596,641.9490000000001,0.051800003,126.5459,1.157,1.984,0.376,-0.002057206,-0.00246186,0.001034297,-0.4759497,0.6109439,-9.804362,0.028210451999999997,0.0087744626,0.0070159592,0.0088314886,0.0,-2.8895012,-2.8683936,15.854596
1970-01-01 00:01:01.640,17.0,0.6,15.36695072,75.1254596,641.946,0.048200002,126.5459,1.158,1.986,0.364,-0.004218781499999999,-0.010875464999999999,-0.0005282785,-0.46551005,0.5577818,-9.781989,0.012902833999999998,0.0085251762,0.0070664863999999996,0.0089564892,0.0,-2.8893964000000003,-2.8681062,15.856032
1970-01-01 00:01:01.660,17.0,0.6,15.366950710000001,75.1254596,641.9430000000001,0.044600001,126.5459,1.1589999999999998,1.988,0.35200000000000004,-0.006380357,-0.01928907,-0.002090854,-0.4550704,0.5046197,-9.759616,-0.002404784,0.0082758898,0.0071170136,0.0090814898,0.0,-2.8892916,-2.8678188,15.857468
1970-01-01 00:01:01.680,17.0,0.6,15.3669507,75.1254596,641.94,0.041,126.5459,1.16,1.99,0.34,-0.0062533525,-0.018959905,-0.00152874315,-0.4561127,0.5072073,-9.760821499999999,-0.017712402000000002,0.0080266034,0.0071675408,0.009206490400000001,0.0,-2.8891868,-2.8675314,15.858904
1970-01-01 00:01:01.700,17.0,0.6,15.3669507,75.1254596,641.945,0.044700000000000004,126.5459,1.161,1.992,0.35500000000000004,-0.006126348,-0.01863074,-0.0009666323,-0.457155,0.5097949,-9.762027,-0.03302002,0.007777317,0.007218068,0.009331491,0.0,-2.889082,-2.867244,15.86034
1970-01-01 00:01:01.720,17.0,0.6,15.3669507,75.1254596,641.95,0.0484,126.5459,1.162,1.994,0.37,-0.006009383,-0.018499595,-0.00105480365,-0.45680564999999995,0.5116177,-9.762172,-0.021240233999999997,0.0077149435999999995,0.0071974476,0.009210425400000001,0.0,-2.888755,-2.8658284,15.86215
1970-01-01 00:01:01.740,17.0,0.6,15.3669507,75.1254596,641.955,0.0521,126.5459,1.1629999999999998,1.996,0.385,-0.005892418,-0.01836845,-0.001142975,-0.4564563,0.5134405,-9.762317,-0.009460447999999996,0.0076525702,0.0071768272,0.0090893598,0.0,-2.888428,-2.8644127999999998,15.86396
1970-01-01 00:01:01.760,17.0,0.6,15.3669507,75.1254596,641.96,0.0558,126.5459,1.164,1.998,0.4,-0.005834801000000001,-0.018359005,-0.0011189770000000002,-0.4580233,0.5105734,-9.7636465,0.002319338000000004,0.0075901968,0.0071562068,0.0089682942,0.0,-2.888101,-2.8629972,15.86577
1970-01-01 00:01:01.780,17.0,0.6,15.3669507,75.1254596,641.965,0.0595,126.5459,1.165,2.0,0.41500000000000004,-0.005777184,-0.01834956,-0.001094979,-0.4595903,0.5077063,-9.764976,0.014099124000000005,0.0075278234000000005,0.0071355864,0.0088472286,0.0,-2.887774,-2.8615816,15.86758
1970-01-01 00:01:01.800,17.0,0.6,15.3669507,75.1254596,641.97,0.0632,126.5459,1.166,2.002,0.43,-0.0036349380000000003,-0.00922383043,-0.0012358475000000002,-0.4674029,0.5546109,-9.7883115,0.02587891,0.00746545,0.007114966,0.008726163,0.0,-2.887447,-2.860166,15.86939
1970-01-01 00:01:01.820,17.0,0.6,15.3669507,75.1254596,641.975,0.0669,126.5459,1.1669999999999998,2.004,0.445,-0.001492692,-9.810086e-05,-0.001376716,-0.4752155,0.6015155,-9.811647,0.010571292000000001,0.007631095,0.0071796092,0.0087230854,0.0,-2.8868092,-2.8599731999999998,15.871112
1970-01-01 00:01:01.840,17.0,0.6,15.3669507,75.1254596,641.98,0.0706,126.5459,1.168,2.006,0.45999999999999996,-0.0036907579999999997,-0.009677170430000001,-0.0016242930000000002,-0.46413685000000005,0.5539628,-9.787632,-0.004736325999999999,0.00779674,0.0072442524,0.0087200078,0.0,-2.8861714,-2.8597804,15.872834
