Time_s,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,GPS_GCrs,GPA_HAcc,GPA_VAcc,GPA_SAcc,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:04:29.280,18.0,0.65,15.3672354,75.1253581,627.25,0.031,51.0207,1.18,1.93,0.24,0.0008572642,8.722353e-05,-2.678897e-05,-0.486403,-0.3803797,-9.79922,-0.3098145,0.01161775,0.008463485,0.02052526,0.0,0.5950068,1.031302,89.42115
1970-01-01 00:04:29.300,18.0,0.65,15.3672354,75.1253581,627.25,0.031,51.0207,1.18,1.93,0.24,0.00088358295,0.000184485415,3.963089999999999e-06,-0.48621749999999997,-0.3783512,-9.797481000000001,-0.3098145,0.01161775,0.008463485,0.02052526,0.0,0.5950068,1.031302,89.42115
1970-01-01 00:04:29.320,18.0,0.65,15.3672354,75.1253581,627.25,0.031,51.0207,1.18,1.93,0.24,0.0009099017,0.0002817473,3.471515e-05,-0.486032,-0.3763227,-9.795742,-0.31981204,0.011482024,0.008561441999999999,0.020352182,0.0,0.59476334,1.0308042,89.421398
1970-01-01 00:04:29.340,18.0,0.65,15.3672354,75.1253581,627.25,0.031,51.0207,1.18,1.93,0.24,0.00062719565,6.8824499999999835e-06,-9.348287500000001e-05,-0.4868528,-0.3783801,-9.797109500000001,-0.32980958,0.011346298,0.008659399,0.020179104,0.0,0.59451988,1.0303064,89.421646
1970-01-01 00:04:29.360,18.0,0.65,15.3672354,75.1253581,627.25,0.031,51.0207,1.18,1.93,0.24,0.0003444896,-0.0002679824,-0.0002216809,-0.4876736,-0.3804375,-9.798477,-0.33980712,0.011210572,0.008757355999999999,0.020006026,0.0,0.5942764199999999,1.0298086,89.421894
1970-01-01 00:04:29.380,18.0,0.65,15.3672354,75.1253581,627.25,0.031,51.0207,1.18,1.93,0.24,0.0006740288,0.00011265439999999998,-4.824975e-05,-0.48632945,-0.38035339999999995,-9.795541499999999,-0.34980466,0.011074846,0.008855313,0.019832948,0.0,0.5940329599999999,1.0293108,89.422142
1970-01-01 00:04:29.400,18.0,0.65,15.3672354,75.1253581,627.25,0.031,51.0207,1.18,1.93,0.24,0.001003568,0.0004932912,0.0001251814,-0.4849853,-0.3802693,-9.792606,-0.3598022,0.01093912,0.00895327,0.01965987,0.0,0.5937895,1.028813,89.42239
1970-01-01 00:04:29.420,18.0,0.65,15.3672354,75.1253581,627.25,0.031,51.0207,1.18,1.93,0.24,0.0009234381,0.00040827745,-6.1021900000000006e-05,-0.4838156,-0.37955045,-9.7958505,-0.34980466,0.011231068,0.009153635,0.019686916,0.0,0.5933227,1.0288016,89.422564
1970-01-01 00:04:29.440,18.0,0.65,15.3672354,75.12535809,627.248,0.0311,51.0207,1.18,1.93,0.235,0.0008433082,0.0003232637,-0.0002472252,-0.4826459,-0.3788316,-9.799095,-0.33980712,0.011523016,0.009354,0.019713961999999998,0.0,0.5928559,1.0287902,89.422738
1970-01-01 00:04:29.460,18.0,0.65,15.3672354,75.12535808,627.246,0.0312,51.0207,1.18,1.93,0.22999999999999998,1.0435649999999941e-05,9.911014999999999e-05,0.00022766415000000003,-0.4584938,-0.45682065000000005,-9.7923475,-0.32980958,0.011814963999999999,0.009554365,0.019741008,0.0,0.5923891,1.0287788,89.422912
1970-01-01 00:04:29.480,18.0,0.65,15.3672354,75.12535807,627.244,0.0313,51.0207,1.18,1.93,0.225,-0.0008224369,-0.0001250434,0.0007025535,-0.4343417,-0.5348097,-9.7856,-0.31981204,0.012106912,0.00975473,0.019768054,0.0,0.5919223,1.0287674,89.423086
1970-01-01 00:04:29.500,18.0,0.65,15.3672354,75.12535806,627.242,0.0314,51.0207,1.18,1.93,0.22,0.00010149304999999993,-0.00022788960000000001,0.00038641856,-0.4610497,-0.45723030000000003,-9.7933855,-0.3098145,0.01239886,0.009955095,0.0197951,0.0,0.5914555,1.028756,89.42326
1970-01-01 00:04:29.520,18.0,0.65,15.3672354,75.12535805,627.24,0.0315,51.0207,1.18,1.93,0.215,0.001025423,-0.0003307358,7.028362e-05,-0.4877577,-0.3796509,-9.801171,-0.32275394,0.012118035999999999,0.0096748396,0.01982086,0.0,0.59092582,1.0283608,89.42363399999999
1970-01-01 00:04:29.540,18.0,0.65,15.3672354,75.12535804000001,627.238,0.0316,51.0207,1.18,1.93,0.21,0.0008087915,-0.00063465775,0.00014815666,-0.48934880000000003,-0.3774631,-9.802294,-0.33569338,0.011837212,0.0093945842,0.01984662,0.0,0.5903961400000001,1.0279656,89.424008
1970-01-01 00:04:29.560,18.0,0.65,15.3672354,75.12535803,627.236,0.0317,51.0207,1.18,1.93,0.205,0.00059216,-0.0009385797,0.0002260297,-0.4909399,-0.3752753,-9.803417,-0.34863282,0.011556387999999999,0.0091143288,0.019872380000000002,0.0,0.58986646,1.0275704,89.424382
1970-01-01 00:04:29.580,18.0,0.65,15.3672354,75.12535802000001,627.234,0.0318,51.0207,1.18,1.93,0.2,0.000460306,-0.0003582883,9.558053e-05,-0.48911945,-0.37655605,-9.8032945,-0.36157226,0.011275564,0.0088340734,0.01989814,0.0,0.58933678,1.0271752,89.424756
1970-01-01 00:04:29.600,18.0,0.65,15.3672354,75.12535801,627.232,0.0319,51.0207,1.18,1.93,0.195,0.000328452,0.0002220031,-3.486864e-05,-0.487299,-0.3778368,-9.803172,-0.3745117,0.01099474,0.008553818,0.0199239,0.0,0.5888071,1.02678,89.42513
1970-01-01 00:04:29.620,18.0,0.65,15.3672354,75.125358,627.23,0.032,51.0207,1.18,1.93,0.19,0.0007040989999999999,-9.19448e-05,4.065518e-05,-0.48616375,-0.37960724999999995,-9.8010455,-0.35274656,0.023376512,0.019996046400000002,0.032910984000000004,0.0,0.58873582,1.0262668,89.42549199999999
1970-01-01 00:04:29.640,18.0,0.65,15.36723541,75.125358,627.2280000000001,0.031,51.0207,1.1789999999999998,1.93,0.194,0.001079746,-0.0004058927,0.000116179,-0.4850285,-0.3813777,-9.798919,-0.33098141999999997,0.035758284,0.0314382748,0.045898068,0.0,0.58866454,1.0257536,89.425854
1970-01-01 00:04:29.660,18.0,0.65,15.36723542,75.125358,627.226,0.03,51.0207,1.178,1.93,0.198,0.001085407,-0.0001373872,0.0001289309,-0.48373935,-0.3821482,-9.7983975,-0.30921628,0.048140056,0.042880503199999996,0.058885152,0.0,0.58859326,1.0252404,89.426216
1970-01-01 00:04:29.680,18.0,0.65,15.367235430000001,75.125358,627.224,0.028999999999999998,51.0207,1.177,1.93,0.202,0.001091068,0.0001311183,0.0001416828,-0.4824502,-0.3829187,-9.797876,-0.28745114,0.060521828,0.0543227316,0.071872236,0.0,0.58852198,1.0247272,89.426578
1970-01-01 00:04:29.700,18.0,0.65,15.36723544,75.125358,627.222,0.028,51.0207,1.176,1.93,0.20600000000000002,0.0009472151,8.9576095e-05,-0.0001501517,-0.48510575,-0.38149825000000004,-9.8003315,-0.265686,0.0729036,0.06576496,0.08485932,0.0,0.5884507,1.024214,89.42694
1970-01-01 00:04:29.720,18.0,0.65,15.367235449999999,75.125358,627.22,0.027,51.0207,1.1749999999999998,1.93,0.21000000000000002,0.0008033622,4.803389e-05,-0.0004419862,-0.4877613,-0.3800778,-9.802787,-0.27980953999999997,0.06084406,0.05503858,0.072169432,0.0,0.58842998,1.0241212,89.42715
1970-01-01 00:04:29.740,18.0,0.65,15.36723546,75.125358,627.2180000000001,0.026,51.0207,1.174,1.93,0.21400000000000002,2.48290000000003e-06,-0.0006420145550000001,-0.00018956839,-0.46386555,-0.45449535,-9.7923875,-0.29393307999999996,0.04878452,0.044312199999999996,0.059479544,0.0,0.58840926,1.0240284,89.42736
1970-01-01 00:04:29.760,18.0,0.65,15.36723547,75.125358,627.216,0.024999999999999998,51.0207,1.173,1.93,0.218,-0.0007983964,-0.001332063,6.284942e-05,-0.4399698,-0.5289129,-9.781988,-0.30805662,0.036724980000000004,0.03358582,0.046789656,0.0,0.58838854,1.0239356,89.42757
1970-01-01 00:04:29.780,18.0,0.65,15.36723548,75.125358,627.214,0.024,51.0207,1.172,1.93,0.222,9.772849999999979e-06,-0.00048418305,-1.3978355000000012e-05,-0.46431065000000005,-0.4553747,-9.794325,-0.32218016,0.024665440000000004,0.02285944,0.034099768,0.0,0.58836782,1.0238428,89.42778
1970-01-01 00:04:29.800,18.0,0.65,15.367235489999999,75.125358,627.212,0.023,51.0207,1.1709999999999998,1.93,0.226,0.0008179421,0.0003636969,-9.080613e-05,-0.4886515,-0.3818365,-9.806662,-0.3363037,0.0126059,0.01213306,0.02140988,0.0,0.5883471,1.02375,89.42799
1970-01-01 00:04:29.820,18.0,0.65,15.3672355,75.125358,627.21,0.022,51.0207,1.17,1.93,0.23,0.0007439699,-7.781795000000004e-05,7.6610985e-05,-0.4845026,-0.38040505,-9.804739,-0.31571044,0.012441671999999999,0.011710768,0.021174722,0.0,0.58817854,1.0235414,89.428252
1970-01-01 00:04:29.840,18.0,0.65,15.3672355,75.125358,627.211,0.0223,51.0207,1.17,1.9289999999999998,0.23,0.0006699977,-0.0005193328,0.0002440281,-0.4803537,-0.3789736,-9.802816,-0.29511718,0.012277444,0.011288476,0.020939564,0.0,0.58800998,1.0233328,89.42851399999999
1970-01-01 00:04:29.860,18.0,0.65,15.3672355,75.125358,627.212,0.0226,51.0207,1.17,1.928,0.23,0.0006260002,-0.00028768930000000004,7.4816275e-05,-0.48245845,-0.37938565,-9.8003695,-0.27452392,0.012113216,0.010866184000000001,0.020704405999999998,0.0,0.58784142,1.0231242,89.428776
1970-01-01 00:04:29.880,18.0,0.65,15.3672355,75.125358,627.2130000000001,0.0229,51.0207,1.17,1.927,0.23,0.0005820027,-5.60458e-05,-9.439555e-05,-0.4845632,-0.3797977,-9.797923,-0.25393066,0.011948988,0.010443892,0.020469248,0.0,0.58767286,1.0229156,89.42903799999999
1970-01-01 00:04:29.900,18.0,0.65,15.3672355,75.125358,627.214,0.0232,51.0207,1.17,1.926,0.23,0.00079347285,5.853589999999999e-05,-3.660149999999999e-06,-0.48654415,-0.37900845,-9.799959000000001,-0.2333374,0.01178476,0.0100216,0.02023409,0.0,0.5875043,1.022707,89.4293
1970-01-01 00:04:29.920,18.0,0.65,15.3672355,75.125358,627.215,0.0235,51.0207,1.17,1.9249999999999998,0.23,0.001004943,0.0001731176,8.707525e-05,-0.4885251,-0.3782192,-9.801995,-0.2439331,0.011809272,0.010035842,0.020257166,0.0,0.58780614,1.0228896,89.429672
1970-01-01 00:04:29.940,18.0,0.65,15.3672355,75.125358,627.216,0.0238,51.0207,1.17,1.924,0.23,0.001063271,-1.531510000000002e-05,-4.9116725e-05,-0.48518154999999996,-0.38156195,-9.801573000000001,-0.2545288,0.011833784,0.010050084,0.020280242,0.0,0.58810798,1.0230722,89.430044
1970-01-01 00:04:29.960,18.0,0.65,15.3672355,75.125358,627.217,0.0241,51.0207,1.17,1.923,0.23,0.001121599,-0.0002037478,-0.0001853087,-0.481838,-0.3849047,-9.801151,-0.2651245,0.011858296,0.010064326,0.020303318,0.0,0.58840982,1.0232548,89.43041600000001
1970-01-01 00:04:29.980,18.0,0.65,15.3672355,75.125358,627.2180000000001,0.0244,51.0207,1.17,1.922,0.23,0.00087361135,-0.0008547329000000001,-0.00058463315,-0.44895379999999996,-0.46179115,-9.786791000000001,-0.2757202,0.011882808,0.010078568000000001,0.020326394,0.0,0.58871166,1.0234374,89.430788
1970-01-01 00:04:30.000,18.0,0.65,15.3672355,75.125358,627.219,0.0247,51.0207,1.17,1.9209999999999998,0.23,0.0006256237,-0.001505718,-0.0009839576,-0.4160696,-0.5386776,-9.772431,-0.2863159,0.01190732,0.01009281,0.02034947,0.0,0.5890135,1.02362,89.43116
1970-01-01 00:04:30.020,18.0,0.65,15.3672355,75.125358,627.22,0.025,51.0207,1.17,1.92,0.23,0.0006952168,-0.00043940700000000017,-0.0005736723,-0.4494354,-0.46067294999999997,-9.786636,-0.25983886,0.01198049,0.0098578182,0.02027737,0.0,0.58943714,1.0237732,89.431234
1970-01-01 00:04:30.040,18.0,0.65,15.3672355,75.125358,627.219,0.0239,51.0207,1.17,1.92,0.23,0.0007648099,0.000626904,-0.000163387,-0.4828012,-0.3826683,-9.800841,-0.23336182,0.01205366,0.0096228264,0.02020527,0.0,0.58986078,1.0239264,89.431308
1970-01-01 00:04:30.060,18.0,0.65,15.3672355,75.125358,627.2180000000001,0.0228,51.0207,1.17,1.92,0.23,0.0008339033999999999,0.00025678809999999996,-0.0003204188,-0.4856358,-0.37979315,-9.800056999999999,-0.20688478000000002,0.01212683,0.0093878346,0.02013317,0.0,0.59028442,1.0240796,89.431382
1970-01-01 00:04:30.080,18.0,0.65,15.3672355,75.125358,627.217,0.0217,51.0207,1.17,1.92,0.23,0.0009029969,-0.0001133278,-0.0004774506,-0.4884704,-0.376918,-9.799273,-0.18040774,0.0122,0.0091528428,0.02006107,0.0,0.59070806,1.0242328,89.431456
1970-01-01 00:04:30.100,18.0,0.65,15.3672355,75.125358,627.216,0.0206,51.0207,1.17,1.92,0.23,0.00090672515,0.00010291134999999999,-0.00012826580000000002,-0.48747805,-0.37841565,-9.800639,-0.1539307,0.01227317,0.008917851,0.01998897,0.0,0.5911317,1.024386,89.43153
1970-01-01 00:04:30.120,18.0,0.65,15.3672355,75.125358,627.215,0.0195,51.0207,1.17,1.92,0.23,0.0009104534,0.0003191505,0.000220919,-0.4864857,-0.3799133,-9.802005,-0.16569828,0.012231818,0.008957581999999999,0.020452378,0.0,0.5917028200000001,1.0247514,89.431826
1970-01-01 00:04:30.140,18.0,0.65,15.3672355,75.125358,627.214,0.0184,51.0207,1.17,1.92,0.23,0.0011454342,0.0006017323999999999,0.000139082765,-0.48764345,-0.3802575,-9.8023505,-0.17746586,0.012190466,0.008997313,0.020915786,0.0,0.59227394,1.0251168,89.43212199999999
1970-01-01 00:04:30.160,18.0,0.65,15.3672355,75.125358,627.2130000000001,0.017300000000000003,51.0207,1.17,1.92,0.23,0.001380415,0.0008843143,5.724653e-05,-0.4888012,-0.3806017,-9.802696,-0.18923344,0.012149113999999999,0.009037044,0.021379194,0.0,0.59284506,1.0254822000000001,89.432418
1970-01-01 00:04:30.180,18.0,0.65,15.3672355,75.125358,627.212,0.0162,51.0207,1.17,1.92,0.23,0.00111519945,0.00069465585,5.4733445e-05,-0.4845376,-0.38093055,-9.8019365,-0.20100102,0.012107762,0.009076775,0.021842602,0.0,0.59341618,1.0258476,89.43271399999999
1970-01-01 00:04:30.200,18.0,0.65,15.3672355,75.125358,627.211,0.0151,51.0207,1.17,1.92,0.23,0.0008499839,0.0005049974,5.222036e-05,-0.480274,-0.3812594,-9.801177,-0.2127686,0.01206641,0.009116506,0.02230601,0.0,0.5939873,1.026213,89.43301
1970-01-01 00:04:30.220,18.0,0.65,15.3672355,75.125358,627.21,0.014,51.0207,1.17,1.92,0.23,0.00035261685,0.0018477797,-0.00039712827,-0.459264,-0.46237075,-9.7903925,-0.24688724,0.023563424,0.020199398800000004,0.03569151,0.0,0.59429272,1.0264276,89.433396
1970-01-01 00:04:30.240,18.0,0.65,15.3672355,75.125358,627.2090000000001,0.013600000000000001,51.0207,1.17,1.92,0.23,-0.0001447502,0.003190562,-0.0008464769,-0.438254,-0.5434821,-9.779608,-0.28100588,0.035060438,0.031282291600000005,0.049077010000000004,0.0,0.59459814,1.0266422,89.433782
1970-01-01 00:04:30.260,18.0,0.65,15.3672355,75.125358,627.2080000000001,0.0132,51.0207,1.17,1.92,0.23,-0.0006072301,0.0008360565000000001,-0.00080694285,-0.43460255,-0.5388877999999999,-9.761537,-0.31512451999999996,0.046557452,0.042365184400000006,0.06246251,0.0,0.59490356,1.0268568,89.434168
1970-01-01 00:04:30.280,18.0,0.65,15.3672355,75.125358,627.207,0.0128,51.0207,1.17,1.92,0.23,-0.00106971,-0.001518449,-0.0007674088,-0.4309511,-0.5342935,-9.743466,-0.34924316,0.058054466,0.05344807720000001,0.07584801,0.0,0.59520898,1.0270713999999999,89.43455399999999
1970-01-01 00:04:30.300,18.0,0.65,15.3672355,75.125358,627.206,0.0124,51.0207,1.17,1.92,0.23,-0.00031748400000000004,-0.00065857725,-0.0003118697,-0.4569734,-0.45666395,-9.7717215,-0.3833618,0.06955148,0.06453097,0.08923351,0.0,0.5955144,1.027286,89.43494
1970-01-01 00:04:30.320,18.0,0.65,15.3672355,75.125358,627.205,0.012,51.0207,1.17,1.92,0.23,0.000434742,0.0002012945,0.0001436694,-0.4829957,-0.3790344,-9.799977,-0.36336668,0.057900311999999995,0.053516749,0.075693888,0.0,0.59543772,1.027685,89.435324
1970-01-01 00:04:30.340,18.0,0.65,15.3672355,75.125358,627.2040000000001,0.0116,51.0207,1.17,1.92,0.23,0.0004274869,-0.00013231809999999998,0.00021582665,-0.4854751,-0.38003175,-9.800622,-0.34337155999999996,0.046249144,0.042502528000000005,0.062154266,0.0,0.59536104,1.028084,89.43570799999999
1970-01-01 00:04:30.360,18.0,0.65,15.3672355,75.125358,627.2030000000001,0.0112,51.0207,1.17,1.92,0.23,0.0004202318,-0.0004659307,0.0002879839,-0.4879545,-0.3810291,-9.801267,-0.32337644,0.034597976,0.03148830700000001,0.048614644,0.0,0.59528436,1.0284829999999998,89.436092
1970-01-01 00:04:30.380,18.0,0.65,15.3672355,75.125358,627.202,0.0108,51.0207,1.17,1.92,0.23,0.00058437845,0.00011462095000000001,0.00018295523,-0.4865992,-0.38067575,-9.800939499999998,-0.30338131999999995,0.022946808,0.020474086000000002,0.035075022,0.0,0.59520768,1.0288819999999999,89.436476
