Time_s,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,GPS_GCrs,GPA_HAcc,GPA_VAcc,GPA_SAcc,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:01:41.320,19.0,0.56,15.3673926,75.1252486,635.51,0.08800001,156.8673,1.03,1.75,0.27,-0.001052184,-0.01023174,-0.0008183476,0.3767443,0.4740053,-9.79115,-0.2619629,0.008120156,0.008269877,0.008192811,0.0,-2.76947,2.119602,79.98206
1970-01-01 00:01:41.340,19.0,0.56,15.3673926,75.1252486,635.51,0.08800001,156.8673,1.03,1.75,0.27,-0.0013834939999999999,-0.009954091,-0.00042128828,0.3770175,0.47422415,-9.791966500000001,-0.2619629,0.008120156,0.008269877,0.008192811,0.0,-2.76947,2.119602,79.98206
1970-01-01 00:01:41.360,19.0,0.56,15.3673926,75.1252486,635.51,0.08800001,156.8673,1.03,1.75,0.27,-0.001714804,-0.009676442,-2.422896e-05,0.3772907,0.474443,-9.792783,-0.2619629,0.008120156,0.008269877,0.008192811,0.0,-2.76947,2.119602,79.98206
1970-01-01 00:01:41.380,19.0,0.56,15.3673926,75.1252486,635.509,0.085000009,156.8673,1.03,1.75,0.278,-0.00122211255,-0.010230296,-0.00029635643,0.3757194,0.47781615,-9.791896999999999,-0.2619629,0.008120156,0.008269877,0.008192811,0.0,-2.76947,2.119602,79.98206
1970-01-01 00:01:41.400,19.0,0.56,15.3673926,75.1252486,635.508,0.082000008,156.8673,1.03,1.75,0.28600000000000003,-0.0007294211,-0.01078415,-0.0005684839,0.3741481,0.4811893,-9.791011,-0.27609864,0.0080075068,0.0084465892,0.0081216646,0.0,-2.7699092000000003,2.1207276,79.98963
1970-01-01 00:01:41.420,19.0,0.56,15.3673926,75.1252486,635.507,0.07900000700000001,156.8673,1.03,1.75,0.294,-0.00058336985,-0.0100831055,-0.00043092545,0.37633099999999997,0.48072044999999997,-9.7918215,-0.29023438,0.0078948576,0.0086233014,0.0080505182,0.0,-2.7703484,2.1218532,79.9972
1970-01-01 00:01:41.440,19.0,0.56,15.3673926,75.1252486,635.506,0.07600000600000001,156.8673,1.03,1.75,0.302,-0.0004373186,-0.009382061,-0.000293367,0.3785139,0.4802516,-9.792632,-0.30437011999999997,0.0077822084,0.0088000136,0.0079793718,0.0,-2.7707876000000002,2.1229788000000003,80.00477
1970-01-01 00:01:41.460,19.0,0.56,15.3673926,75.1252486,635.505,0.073000005,156.8673,1.03,1.75,0.31,-0.0011237247999999998,-0.00513633135,-0.0006871015,0.34768405,0.53239755,-9.8057275,-0.31850586,0.0076695592,0.0089767258,0.0079082254,0.0,-2.7712268,2.1241044000000002,80.01234
1970-01-01 00:01:41.480,19.0,0.56,15.3673926,75.1252486,635.504,0.070000004,156.8673,1.03,1.75,0.318,-0.001810131,-0.0008906017,-0.001080836,0.3168542,0.5845435,-9.818823,-0.3326416,0.00755691,0.009153438,0.007837079,0.0,-2.771666,2.12523,80.01991
1970-01-01 00:01:41.500,19.0,0.56,15.3673926,75.1252486,635.503,0.067000003,156.8673,1.03,1.75,0.326,-0.00138347415,-0.0059082258500000005,-0.0006987014,0.34466865,0.53040205,-9.8049435,-0.32911376,0.0076791726,0.0088024472,0.0081501036,0.0,-2.7721772000000002,2.1259482000000003,80.02699799999999
1970-01-01 00:01:41.520,19.0,0.56,15.3673926,75.1252486,635.502,0.064000002,156.8673,1.03,1.75,0.33399999999999996,-0.0009568173,-0.01092585,-0.0003165668,0.3724831,0.4762606,-9.791064,-0.32558592,0.0078014352,0.0084514564,0.0084631282,0.0,-2.7726884000000003,2.1266664,80.034086
1970-01-01 00:01:41.540,19.0,0.56,15.3673926,75.1252486,635.501,0.061000001000000005,156.8673,1.03,1.75,0.34199999999999997,-0.00104486665,-0.010022233500000002,-0.00030068075000000004,0.3750855,0.4772225,-9.793985,-0.32205808,0.0079236978,0.0081004656,0.008776152800000001,0.0,-2.7731996,2.1273846,80.041174
1970-01-01 00:01:41.560,19.0,0.56,15.3673926,75.1252486,635.5,0.058,156.8673,1.03,1.75,0.35,-0.001132916,-0.009118617,-0.0002847947,0.3776879,0.4781844,-9.796906,-0.31853024,0.0080459604,0.0077494748,0.0090891774,0.0,-2.7737108,2.1281027999999997,80.04826200000001
