Time_s,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,GPS_GCrs,GPA_HAcc,GPA_VAcc,GPA_SAcc,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:03:13.820,15.0,0.73,15.368797,75.1213645,638.81,0.013,230.5097,1.21,1.96,0.24,0.01740665,-0.02585534,0.02363455,0.296481,0.09039124,-9.820429,-0.07543945,0.01120702,0.008094503,0.00780006,0.0,-0.4510642,3.212668,49.36014
1970-01-01 00:03:13.840,15.0,0.73,15.368797,75.1213645,638.81,0.013,230.5097,1.21,1.96,0.24,0.017666015,-0.026222305,0.023839230000000003,0.29916655000000003,0.08617369999999999,-9.8202075,-0.07543945,0.01120702,0.008094503,0.00780006,0.0,-0.4510642,3.212668,49.36014
1970-01-01 00:03:13.860,15.0,0.73,15.368797,75.1213645,638.81,0.013,230.5097,1.21,1.96,0.24,0.01792538,-0.02658927,0.02404391,0.3018521,0.08195616,-9.819986,-0.07543945,0.01120702,0.008094503,0.00780006,0.0,-0.4510642,3.212668,49.36014
1970-01-01 00:03:13.880,15.0,0.73,15.368797,75.1213645,638.81,0.013,230.5097,1.21,1.96,0.24,0.017945555000000002,-0.02656499,0.02354257,0.2971323,0.08253996999999999,-9.8192645,-0.07543945,0.01120702,0.008094503,0.00780006,0.0,-0.4510642,3.212668,49.36014
1970-01-01 00:03:13.900,15.0,0.73,15.368797,75.1213645,638.81,0.013,230.5097,1.21,1.96,0.24,0.01796573,-0.02654071,0.02304123,0.2924125,0.08312378,-9.818543,-0.052502438000000005,0.01130614,0.008173003199999999,0.0078396912,0.0,-0.4508805,3.2123634,49.360216
1970-01-01 00:03:13.920,15.0,0.73,15.368797,75.1213645,638.81,0.013,230.5097,1.21,1.96,0.24,0.018183224999999997,-0.026207695,0.023848225,0.29173665000000004,0.082352115,-9.821829000000001,-0.029565426000000006,0.01140526,0.008251503399999999,0.0078793224,0.0,-0.4506968,3.2120588,49.360292
1970-01-01 00:03:13.940,15.0,0.73,15.368797,75.1213645,638.81,0.013,230.5097,1.21,1.96,0.24,0.01840072,-0.02587468,0.02465522,0.2910608,0.08158045,-9.825115,-0.006628414000000013,0.01150438,0.0083300036,0.0079189536,0.0,-0.4505131,3.2117542,49.360368
1970-01-01 00:03:13.960,15.0,0.73,15.368797,75.1213645,638.81,0.013,230.5097,1.21,1.96,0.24,0.018213609999999998,-0.026522675000000002,0.023723969999999997,0.29550555,0.07977361499999999,-9.8232945,0.016308597999999994,0.011603500000000001,0.0084085038,0.007958584800000001,0.0,-0.4503294,3.2114496,49.360444
1970-01-01 00:03:13.980,15.0,0.73,15.368797,75.1213645,638.81,0.013,230.5097,1.21,1.96,0.24,0.0180265,-0.02717067,0.02279272,0.2999503,0.07796678,-9.821474,0.03924561,0.01170262,0.008487004,0.007998216,0.0,-0.4501457,3.211145,49.36052
1970-01-01 00:03:14.000,15.0,0.73,15.368797,75.12136451,638.8069999999999,0.0144,230.5097,1.209,1.959,0.235,0.017147330000000002,-0.02404174,0.02325528,0.2912665,-0.03228205999999999,-9.8021445,0.0004150480000000012,0.011516004,0.0085796534,0.0080910236,0.0,-0.45008018,3.2109872,49.360348
1970-01-01 00:03:14.020,15.0,0.73,15.368797,75.12136452,638.804,0.015799999999999998,230.5097,1.208,1.958,0.22999999999999998,0.01626816,-0.02091281,0.02371784,0.2825827,-0.1425309,-9.782815,-0.038415514,0.011329388,0.0086723028,0.0081838312,0.0,-0.45001466,3.2108294,49.360176
1970-01-01 00:03:14.040,15.0,0.73,15.368797,75.12136453,638.8009999999999,0.0172,230.5097,1.2069999999999999,1.9569999999999999,0.225,0.017111405,-0.02333953,0.024111035,0.29136355,-0.031089204999999995,-9.80139,-0.077246076,0.011142772,0.008764952199999999,0.008276638800000001,0.0,-0.44994913999999997,3.2106716,49.360003999999996
