Time_s,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:03:54.160,0.008122455,-0.01143898,0.001053698,-1.679487,-0.2354508,-9.610051,-0.361421,0.04167812,0.03735957,0.1043551,0.0,1.26,-10.06,18.99
1970-01-01 00:03:54.180,0.006629705,-0.01031176,0.0007125334,-1.713925,-0.1977399,-9.613976,-0.361421,0.04167812,0.03735957,0.1043551,0.0,1.26,-10.06,18.99
1970-01-01 00:03:54.200,0.0072775815,-0.009877976,0.0016925081999999998,-1.7160305,-0.2023068,-9.613823,-0.361421,0.04167812,0.03735957,0.1043551,0.0,1.26,-10.06,18.99
1970-01-01 00:03:54.220,0.007925458,-0.009444192,0.002672483,-1.718136,-0.2068737,-9.61367,-0.31172562,0.04167812,0.03735957,0.1043551,0.0,1.26,-10.06,18.99
1970-01-01 00:03:54.240,0.0075507985,-0.010073331000000001,0.0019418639999999997,-1.70039,-0.21412215,-9.6127535,-0.26203023999999997,0.03953913,0.034909908,0.09587657200000001,0.0,1.26,-10.06,18.991999999999997
1970-01-01 00:03:54.260,0.007176139,-0.01070247,0.001211245,-1.682644,-0.2213706,-9.611837,-0.21233486000000001,0.03740014,0.032460246,0.08739804400000001,0.0,1.26,-10.06,18.994
1970-01-01 00:03:54.280,0.0069467723333333335,-0.010619400000000001,0.001158974,-1.6914286666666667,-0.21161583333333334,-9.612119333333332,-0.16263948,0.03526115,0.030010584,0.078919516,0.0,1.26,-10.06,18.996
1970-01-01 00:03:54.300,0.006717405666666666,-0.01053633,0.001106703,-1.7002133333333334,-0.20186106666666667,-9.612401666666667,-0.1129441,0.03312216,0.027560922,0.070440988,0.0,1.26,-10.06,18.998
1970-01-01 00:03:54.320,0.006488039,-0.01045326,0.001054432,-1.708998,-0.1921063,-9.612684,-0.15360396,0.03098317,0.02511126,0.06196246,0.0,1.26,-10.06,19.0
1970-01-01 00:03:54.340,0.006539777,-0.01154142,0.001701187,-1.707904,-0.2155752,-9.611301,-0.19426382000000003,0.02917565,0.024488922,0.074134848,0.0,1.26,-10.06,19.002
