Time_s,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:00:46.200,0.004335012,0.002081715,0.006978607,-0.06778932,2.020191,-9.59345,0.106244,0.3945751,0.6301776,0.9950395,0.0,-13.09,1.66,357.29
1970-01-01 00:00:46.220,0.004335012,0.002081715,0.006978607,-0.06778932,2.020191,-9.59345,0.055917900000000006,0.39806844,0.66695736,1.1246308,0.0,-13.09,1.66,357.29
1970-01-01 00:00:46.240,0.0037946225,0.0005759624500000001,0.0039628355,-0.057066435,2.017865,-9.586204500000001,0.005591800000000008,0.40156178000000003,0.70373712,1.2542221,0.0,-13.09,1.66,357.29
1970-01-01 00:00:46.260,0.003254233,-0.0009297901,0.000947064,-0.04634355,2.015539,-9.578959,-0.044734300000000005,0.40505512,0.74051688,1.3838134,0.0,-13.09,1.66,357.29
1970-01-01 00:00:46.280,0.006912986499999999,0.00925325995,-0.010398168000000001,-0.04250571,2.0090585,-9.580804,-0.09506039999999999,0.40854846,0.7772966400000001,1.5134047,0.0,-13.09,1.66,357.29
1970-01-01 00:00:46.300,0.01057174,0.01943631,-0.0217434,-0.03866787,2.002578,-9.582649,-0.1453865,0.4120418,0.8140764,1.642996,0.0,-13.09,1.66,357.29
1970-01-01 00:00:46.320,0.0062382639999999994,0.010134669249999999,-0.0143247185,-0.041931300000000005,2.003119,-9.585415000000001,-0.125256064,0.38401584,0.74945236,1.5254855999999999,0.0,-13.09,1.658,357.29
1970-01-01 00:00:46.340,0.001904788,0.0008330285,-0.006906037,-0.04519473,2.00366,-9.588181,-0.105125628,0.35598988,0.68482832,1.4079751999999999,0.0,-13.09,1.656,357.29
1970-01-01 00:00:46.360,0.0026915945,0.00244065325,-0.0034119687050000003,-0.07143735000000001,2.006862,-9.5868255,-0.084995192,0.32796391999999996,0.62020428,1.2904648,0.0,-13.09,1.654,357.29
1970-01-01 00:00:46.380,0.003478401,0.004048278,8.209959e-05,-0.09767997,2.010064,-9.58547,-0.064864756,0.29993796,0.5555802400000001,1.1729544,0.0,-13.09,1.652,357.29
1970-01-01 00:00:46.400,0.0008754605,0.00031264050000000005,-0.0017080462049999998,-0.073348755,2.01069,-9.5864685,-0.04473432,0.271912,0.4909562,1.055444,0.0,-13.09,1.65,357.29
