Time_s,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:03:13.640,0.008142631,-0.01601293,0.00146624,0.1106157,0.2310913,-9.841881,0.0577998,0.1139229,0.04849157,0.1897153,0.0,-1.28,0.66,25.58
1970-01-01 00:03:13.660,0.007877107,-0.015541815,0.001804399,0.103765885,0.2342537,-9.845535000000002,0.08312162,0.13945648,0.058579528,0.17803362,0.0,-1.28,0.658,25.581999999999997
1970-01-01 00:03:13.680,0.007611583,-0.0150707,0.002142558,0.09691607,0.2374161,-9.849189,0.10844343999999999,0.16499006,0.068667486,0.16635194,0.0,-1.28,0.656,25.584
1970-01-01 00:03:13.700,0.008669311499999999,-0.016073175000000002,0.0027579235,0.07398975,0.24428640000000001,-9.838088500000001,0.13376526,0.19052364,0.078755444,0.15467026,0.0,-1.28,0.654,25.586
1970-01-01 00:03:13.720,0.00972704,-0.01707565,0.003373289,0.05106343,0.2511567,-9.826988,0.15908708,0.21605722,0.08884340199999999,0.14298858,0.0,-1.28,0.652,25.588
1970-01-01 00:03:13.740,0.010919325,-0.01624033,0.0034319010000000002,0.108126165,0.22105770000000002,-9.812533,0.1844089,0.2415908,0.09893136,0.1313069,0.0,-1.28,0.65,25.59
1970-01-01 00:03:13.760,0.01211161,-0.01540501,0.003490513,0.1651889,0.1909587,-9.798078,0.15138044,0.27181856,0.107088908,0.12965482,0.0,-1.28,0.65,25.594
1970-01-01 00:03:13.780,0.008678172500000001,-0.014686339999999999,0.0025753440000000002,0.2142041,0.22610665000000002,-9.8101635,0.11835198,0.30204632,0.115246456,0.12800274,0.0,-1.28,0.65,25.598
1970-01-01 00:03:13.800,0.005244735,-0.01396767,0.001660175,0.2632193,0.2612546,-9.822249,0.08532352,0.33227408,0.12340400400000001,0.12635066,0.0,-1.28,0.65,25.602
1970-01-01 00:03:13.820,0.0077228975,-0.01499035,0.001979739,0.13040865,0.19407765,-9.8264505,0.052295060000000004,0.36250184,0.13156155200000003,0.12469858,0.0,-1.28,0.65,25.605999999999998
1970-01-01 00:03:13.840,0.01020106,-0.01601303,0.002299303,-0.002402,0.1269007,-9.830652,0.0192666,0.3927296,0.1397191,0.1230465,0.0,-1.28,0.65,25.61
1970-01-01 00:03:13.860,0.009365443000000001,-0.015666495000000003,0.001115546345,0.09035924999999999,0.19996979999999998,-9.8188405,0.008807587999999998,0.36111852,0.13488324000000002,0.11869804,0.0,-1.28,0.65,25.612
1970-01-01 00:03:13.880,0.008529826,-0.01531996,-6.821031e-05,0.1831205,0.2730389,-9.807029,-0.001651424000000002,0.32950744,0.13004738000000002,0.11434958,0.0,-1.28,0.65,25.614
1970-01-01 00:03:13.900,0.004354830800000001,-0.008276067,0.000697647845,0.1552349,0.34081625,-9.8076735,-0.012110435999999999,0.29789636,0.12521152,0.11000112000000001,0.0,-1.28,0.65,25.616
1970-01-01 00:03:13.920,0.0001798356,-0.001232174,0.001463506,0.1273493,0.4085936,-9.808318,-0.022569448000000002,0.26628528,0.12037566,0.10565266,0.0,-1.28,0.65,25.618000000000002
1970-01-01 00:03:13.940,0.004851486299999999,-0.008631996999999999,0.0026252890000000003,0.12385940000000001,0.3239644,-9.8227495,-0.03302846,0.2346742,0.1155398,0.1013042,0.0,-1.28,0.65,25.62
1970-01-01 00:03:13.960,0.009523137,-0.01603182,0.003787072,0.1203695,0.2393352,-9.837181,-0.050643627999999996,0.21388094,0.105594126,0.094476412,0.0,-1.28,0.652,25.622
1970-01-01 00:03:13.980,0.0093252825,-0.014860479999999999,0.0028364339999999997,0.1102201,0.22970845,-9.8214045,-0.068258796,0.19308767999999998,0.095648452,0.087648624,0.0,-1.28,0.654,25.624
1970-01-01 00:03:14.000,0.009127428,-0.01368914,0.001885796,0.1000707,0.2200817,-9.805628,-0.085873964,0.17229442,0.08570277800000001,0.08082083600000001,0.0,-1.28,0.656,25.626
1970-01-01 00:03:14.020,0.009188505,-0.0144637,0.00108646955,0.1040064,0.22364365,-9.8198685,-0.10348913199999998,0.15150116,0.075757104,0.073993048,0.0,-1.28,0.658,25.628
1970-01-01 00:03:14.040,0.009249582,-0.01523826,0.0002871431,0.1079421,0.2272056,-9.834109,-0.1211043,0.1307079,0.06581143,0.06716526,0.0,-1.28,0.66,25.63
1970-01-01 00:03:14.060,0.009133321,-0.01504201,0.0008169670500000001,0.11462865,0.22349605,-9.8267185,-0.0891768,0.13039504,0.093640684,0.075595288,0.0,-1.28,0.66,25.634
1970-01-01 00:03:14.080,0.00901706,-0.01484576,0.001346791,0.1213152,0.2197865,-9.819328,-0.0572493,0.13008218,0.121469938,0.084025316,0.0,-1.28,0.66,25.637999999999998
1970-01-01 00:03:14.100,0.0091689205,-0.0154814,0.0018372339999999999,0.12484690000000001,0.2228725,-9.8223075,-0.025321800000000005,0.12976932,0.149299192,0.092455344,0.0,-1.28,0.66,25.642
1970-01-01 00:03:14.120,0.009320781,-0.01611704,0.002327677,0.1283786,0.2259585,-9.825287,0.006605699999999992,0.12945646,0.177128446,0.100885372,0.0,-1.28,0.66,25.645999999999997
1970-01-01 00:03:14.140,0.009074068000000001,-0.01547641,0.002310668,0.12682625,0.2253609,-9.824739999999998,0.0385332,0.1291436,0.2049577,0.1093154,0.0,-1.28,0.66,25.65
1970-01-01 00:03:14.160,0.008827355,-0.01483578,0.002293659,0.1252739,0.2247633,-9.824193,0.044588418,0.112106364,0.175168106,0.09456501199999999,0.0,-1.28,0.66,25.651999999999997
1970-01-01 00:03:14.180,0.0027698825,-0.0077522308,0.002393072,0.12822689999999998,0.31813425,-9.825703,0.05064363599999999,0.095069128,0.14537851200000002,0.079814624,0.0,-1.28,0.66,25.654
1970-01-01 00:03:14.200,-0.00328759,-0.0006686816,0.002492485,0.1311799,0.4115052,-9.827213,0.05669885399999999,0.07803189199999999,0.11558891800000001,0.065064236,0.0,-1.28,0.66,25.656
1970-01-01 00:03:14.220,0.0028073335,-0.0078844708,0.002214005,0.1269923,0.32452215,-9.8304315,0.062754072,0.060994655999999994,0.08579932400000001,0.050313848,0.0,-1.28,0.66,25.658
1970-01-01 00:03:14.240,0.008902257,-0.01510026,0.001935525,0.1228047,0.2375391,-9.83365,0.06880929,0.04395742,0.05600973,0.03556346,0.0,-1.28,0.66,25.66
1970-01-01 00:03:14.260,0.00921765,-0.01537121,0.0021661824999999997,0.12259425,0.22950815000000002,-9.829995499999999,0.076515932,0.041743596,0.05404406,0.039268334,0.0,-1.28,0.66,25.664
1970-01-01 00:03:14.280,0.009533043,-0.01564216,0.00239684,0.1223838,0.2214772,-9.826341,0.084222574,0.039529772,0.05207839,0.042973208,0.0,-1.28,0.66,25.668
1970-01-01 00:03:14.300,0.009406382500000001,-0.01583172,0.0022126135,0.1260104,0.2278608,-9.817471,0.091929216,0.037315948,0.05011272,0.046678082,0.0,-1.28,0.66,25.672
1970-01-01 00:03:14.320,0.009279722,-0.01602128,0.002028387,0.129637,0.2342444,-9.808601,0.099635858,0.035102124,0.04814705,0.050382956000000007,0.0,-1.28,0.66,25.676
1970-01-01 00:03:14.340,0.0093492795,-0.01529183,0.0020864535,0.12713385,0.22643415,-9.8226455,0.1073425,0.0328883,0.04618138,0.05408783,0.0,-1.28,0.66,25.68
1970-01-01 00:03:14.360,0.009418837,-0.01456238,0.00214452,0.1246307,0.2186239,-9.83669,0.068258824,0.033018660000000005,0.043376854,0.058778462000000004,0.0,-1.28,0.66,25.682
1970-01-01 00:03:14.380,0.0090739265,-0.015088925,0.001995032,0.1234153,0.22510995,-9.8280055,0.029175147999999998,0.03314902,0.040572328,0.063469094,0.0,-1.28,0.66,25.684
1970-01-01 00:03:14.400,0.008729016,-0.01561547,0.001845544,0.1221999,0.231596,-9.819321,-0.009908528,0.033279380000000004,0.037767802,0.068159726,0.0,-1.28,0.66,25.686
1970-01-01 00:03:14.420,0.0092789835,-0.0152243,0.002182975,0.1284077,0.2297777,-9.823232,-0.048992204,0.03340974,0.034963276,0.072850358,0.0,-1.28,0.66,25.688000000000002
1970-01-01 00:03:14.440,0.009828951,-0.01483313,0.002520406,0.1346155,0.2279594,-9.827143,-0.08807588,0.0335401,0.03215875,0.07754099,0.0,-1.28,0.66,25.69
1970-01-01 00:03:14.460,0.00533783185,-0.0077202894,0.0006820975000000002,0.1193054,0.31591555,-9.815242,-0.07596544599999999,0.032399744,0.03293735,0.074718068,0.0,-1.28,0.66,25.694000000000003
1970-01-01 00:03:14.480,0.0008467127,-0.0006074488,-0.001156211,0.1039953,0.4038717,-9.803341,-0.06385501199999999,0.031259388,0.03371595,0.07189514600000001,0.0,-1.28,0.66,25.698
1970-01-01 00:03:14.500,0.00510321235,-0.008474204400000001,0.0006255640000000001,0.1161345,0.31537565,-9.815175499999999,-0.051744578,0.030119032,0.03449455,0.069072224,0.0,-1.28,0.66,25.702
1970-01-01 00:03:14.520,0.009359712,-0.01634096,0.002407339,0.1282737,0.2268796,-9.82701,-0.039634143999999996,0.028978676000000002,0.03527315,0.06624930200000001,0.0,-1.28,0.66,25.706
1970-01-01 00:03:14.540,0.0092135435,-0.015440635000000001,0.002068611,0.12220935,0.22618125,-9.8276165,-0.02752371,0.02783832,0.03605175,0.06342638,0.0,-1.28,0.66,25.71
1970-01-01 00:03:14.560,0.009067375,-0.01454031,0.001729883,0.116145,0.2254829,-9.828223,-0.037432248,0.045115076,0.06931794,0.079050304,0.0,-1.28,0.66,25.712
1970-01-01 00:03:14.580,0.008899569,-0.015319665,0.002047819,0.13066535,0.23211725,-9.8297515,-0.047340785999999996,0.062391831999999994,0.10258413,0.094674228,0.0,-1.28,0.66,25.714
1970-01-01 00:03:14.600,0.008731763,-0.01609902,0.002365755,0.1451857,0.2387516,-9.83128,-0.05724932399999999,0.07966858799999998,0.13585032,0.11029815200000001,0.0,-1.28,0.66,25.716
1970-01-01 00:03:14.620,0.008642213,-0.0160277,0.002427671,0.1348422,0.2335269,-9.825572999999999,-0.06715786199999998,0.09694534399999999,0.16911651,0.125922076,0.0,-1.28,0.66,25.718
1970-01-01 00:03:14.640,0.008552663,-0.01595638,0.002489587,0.1244987,0.2283022,-9.819866,-0.0770664,0.1142221,0.2023827,0.141546,0.0,-1.28,0.66,25.72
1970-01-01 00:03:14.660,0.0090021875,-0.015671749999999998,0.002340397,0.1172897,0.22623085,-9.8253315,-0.03192749999999999,0.11408012,0.19884218,0.149781,0.0,-1.278,0.66,25.721999999999998
1970-01-01 00:03:14.680,0.009451712,-0.01538712,0.002191207,0.1100807,0.2241595,-9.830797,0.013211400000000012,0.11393814,0.19530166000000002,0.158016,0.0,-1.276,0.66,25.724
1970-01-01 00:03:14.700,0.0038067499999999994,-0.007383223900000001,0.001172517,0.11149615,0.32057235,-9.7994585,0.05835030000000001,0.11379616,0.19176114,0.16625099999999998,0.0,-1.274,0.66,25.726
1970-01-01 00:03:14.720,-0.001838212,0.0006206722,0.000153827,0.1129116,0.4169852,-9.76812,0.10348920000000002,0.11365418,0.18822062,0.174486,0.0,-1.272,0.66,25.728
1970-01-01 00:03:14.740,-0.0004026469999999999,0.0009276216,0.000851791,0.1133425,0.41129099999999996,-9.796571,0.1486281,0.1135122,0.1846801,0.182721,0.0,-1.27,0.66,25.73
1970-01-01 00:03:14.760,0.001032918,0.001234571,0.001549755,0.1137734,0.4055968,-9.825022,0.11229678800000001,0.096970052,0.15849093,0.17282846,0.0,-1.272,0.66,25.734
1970-01-01 00:03:14.780,0.0050316434999999994,-0.007100869499999999,0.001981102,0.12270625,0.31817385,-9.829817,0.075965476,0.080427904,0.13230176,0.16293591999999998,0.0,-1.274,0.66,25.738
1970-01-01 00:03:14.800,0.009030369,-0.01543631,0.002412449,0.1316391,0.2307509,-9.834612,0.039634164,0.06388575599999999,0.10611259,0.15304338,0.0,-1.276,0.66,25.742
1970-01-01 00:03:14.820,0.0089898985,-0.016343945,0.002325961,0.1258759,0.22850515,-9.8267975,0.003302851999999995,0.047343607999999995,0.07992342,0.14315084,0.0,-1.278,0.66,25.746
1970-01-01 00:03:14.840,0.008949428,-0.01725158,0.002239473,0.1201127,0.2262594,-9.818983,-0.03302846,0.03080146,0.05373425,0.1332583,0.0,-1.28,0.66,25.75
1970-01-01 00:03:14.860,0.008954206,-0.015759475,0.002293706,0.12811495,0.22966485,-9.824358,0.006605691999999996,0.030148252,0.054478294,0.12713475999999999,0.0,-1.28,0.66,25.752
1970-01-01 00:03:14.880,0.008958984,-0.01426737,0.002347939,0.1361172,0.2330703,-9.829733,0.046239843999999995,0.029495044,0.055222337999999996,0.12101122,0.0,-1.28,0.66,25.754
1970-01-01 00:03:14.900,0.0090602155,-0.014779015,0.0022734920000000002,0.12965895,0.22045955,-9.830582,0.08587399599999998,0.028841836000000003,0.055966382,0.11488767999999999,0.0,-1.28,0.66,25.756
1970-01-01 00:03:14.920,0.009161447,-0.01529066,0.002199045,0.1232007,0.2078488,-9.831431,0.12550814799999999,0.028188628,0.056710426,0.10876414,0.0,-1.28,0.66,25.758000000000003
1970-01-01 00:03:14.940,0.0091429125,-0.01533179,0.002300775,0.12490315,0.22005175,-9.835033,0.1651423,0.02753542,0.05745447,0.1026406,0.0,-1.28,0.66,25.76
1970-01-01 00:03:14.960,0.009124378,-0.01537292,0.002402505,0.1266056,0.2322547,-9.838635,0.12550814799999999,0.028739526,0.056754092,0.1049615,0.0,-1.28,0.66,25.764000000000003
1970-01-01 00:03:14.980,0.0087338865,-0.01553394,0.0020985315,0.1259593,0.22160335,-9.8322535,0.085873996,0.029943632,0.056053714,0.1072824,0.0,-1.28,0.66,25.768
1970-01-01 00:03:15.000,0.008343395,-0.01569496,0.001794558,0.125313,0.210952,-9.825872,0.046239844,0.031147738,0.055353336,0.1096033,0.0,-1.28,0.66,25.772000000000002
1970-01-01 00:03:15.020,0.004977608,-0.009123029000000001,0.0019369555,0.1159648,0.30712325,-9.818656,0.006605691999999996,0.032351844000000005,0.054652958,0.1119242,0.0,-1.28,0.66,25.776
1970-01-01 00:03:15.040,0.001611821,-0.002551098,0.002079353,0.1066166,0.4032945,-9.81144,-0.03302846,0.03355595,0.05395258,0.1142451,0.0,-1.28,0.66,25.78
1970-01-01 00:03:15.060,0.0054559985,-0.008262504,0.0019582005,0.1152262,0.30894425000000003,-9.8154065,-0.03963415,0.033768758,0.056421986,0.11226744,0.0,-1.28,0.66,25.782
1970-01-01 00:03:15.080,0.009300176,-0.01397391,0.001837048,0.1238358,0.214594,-9.819373,-0.046239840000000004,0.033981566000000005,0.058891392,0.11028978,0.0,-1.28,0.66,25.784
1970-01-01 00:03:15.100,0.0087831985,-0.014948935,0.0023152875,0.1260964,0.2236819,-9.831907000000001,-0.05284553,0.034194374,0.061360797999999994,0.10831212,0.0,-1.28,0.66,25.786
1970-01-01 00:03:15.120,0.008266221,-0.01592396,0.002793527,0.128357,0.2327698,-9.844441,-0.05945122,0.034407182,0.063830204,0.10633446,0.0,-1.28,0.66,25.788
1970-01-01 00:03:15.140,0.0082621215,-0.01586773,0.00180824495,0.13584649999999998,0.22378635,-9.835090000000001,-0.06605691,0.03461999,0.06629961,0.1043568,0.0,-1.28,0.66,25.79
1970-01-01 00:03:15.160,0.008258022,-0.0158115,0.0008229629,0.143336,0.2148029,-9.825739,-0.030276087999999993,0.034893554,0.064685018,0.10754148,0.0,-1.28,0.66,25.791999999999998
1970-01-01 00:03:15.180,0.0084403885,-0.015317935,0.00167374195,0.14623435,0.22339635,-9.8298175,0.005504734000000011,0.035167118000000004,0.063070426,0.11072616,0.0,-1.28,0.66,25.794
