Time_s,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,GPS_GCrs,GPA_HAcc,GPA_VAcc,GPA_SAcc,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:00:34.580,32.0,0.47,15.4302389,75.0154697,710.53,0.07410803,183.0941,1.75,2.8,0.16,-8.965225e-05,-0.0005264476,-6.011007e-05,0.4322955,0.2068475,-9.892788,-0.08284684,0.008844119,0.008839149,0.00992151,0.0,-1.14,2.2,3.31
1970-01-01 00:00:34.600,32.0,0.47,15.4302389,75.0154697,710.53,0.07410803,183.0941,1.75,2.8,0.16,0.00046944287500000006,-0.0018348128,1.7692684999999993e-05,0.4348261,0.2053355,-9.890187000000001,-0.08284684,0.008844119,0.008839149,0.00992151,0.0,-1.14,2.2,3.31
1970-01-01 00:00:34.620,32.0,0.47,15.4302389,75.0154697,710.53,0.07410803,183.0941,1.75,2.8,0.16,0.001028538,-0.003143178,9.549544e-05,0.4373567,0.2038235,-9.887586,-0.08284684,0.008844119,0.008839149,0.00992151,0.0,-1.14,2.2,3.31
1970-01-01 00:00:34.640,32.0,0.47,15.4302389,75.0154697,710.53,0.07410803,183.0941,1.75,2.8,0.16,0.0010051022,-0.0028575529999999997,0.00044936937,0.43543014999999996,0.20468884999999998,-9.890698,-0.08284684,0.008844119,0.008839149,0.00992151,0.0,-1.14,2.2,3.31
1970-01-01 00:00:34.660,32.0,0.47,15.4302389,75.0154697,710.53,0.07410803,183.0941,1.75,2.8,0.16,0.0009816664,-0.002571928,0.0008032433,0.4335036,0.2055542,-9.89381,-0.08284684,0.0087995994,0.008867393999999999,0.010142683999999999,0.0,-1.138,2.2,3.31
1970-01-01 00:00:34.680,32.0,0.47,15.4302389,75.0154697,710.53,0.07410803,183.0941,1.75,2.8,0.16,0.0008630607500000001,-0.001460846,0.00072154765,0.43158074999999996,0.2061354,-9.893412999999999,-0.08284684,0.0087550798,0.008895638999999999,0.010363858,0.0,-1.136,2.2,3.31
1970-01-01 00:00:34.700,32.0,0.47,15.4302389,75.0154697,710.53,0.07410803,183.0941,1.75,2.8,0.16,0.0007444551,-0.000349764,0.000639852,0.4296579,0.2067166,-9.893016,-0.08284684,0.0087105602,0.008923884,0.010585032,0.0,-1.134,2.2,3.31
1970-01-01 00:00:34.720,32.0,0.471,15.43023889,75.0154697,710.5319999999999,0.07041878600000001,200.16767,1.75,2.8,0.162,0.00117352355,-0.0014765599999999998,0.00054957615,0.43156419999999995,0.20702415000000002,-9.894217999999999,-0.08284684,0.0086660406,0.008952129,0.010806206,0.0,-1.132,2.2,3.31
1970-01-01 00:00:34.740,32.0,0.472,15.430238880000001,75.0154697,710.534,0.066729542,217.24124,1.75,2.8,0.164,0.001602592,-0.002603356,0.0004593003,0.4334705,0.2073317,-9.89542,-0.08284684,0.008621521,0.008980374,0.01102738,0.0,-1.13,2.2,3.31
1970-01-01 00:00:34.760,32.0,0.473,15.43023887,75.0154697,710.536,0.06304029800000001,234.31481,1.75,2.8,0.166,0.0014984155,-0.0023388715,0.000222400505,0.4337084,0.2069841,-9.8950635,-0.085107416,0.0085793758,0.008997317999999999,0.010901008,0.0,-1.13,2.198,3.31
1970-01-01 00:00:34.780,32.0,0.474,15.430238860000001,75.0154697,710.538,0.059351054,251.38837999999998,1.75,2.8,0.168,0.001394239,-0.002074387,-1.449929e-05,0.4339463,0.2066365,-9.894707,-0.087367992,0.008537230600000001,0.009014261999999999,0.010774636,0.0,-1.13,2.196,3.31
1970-01-01 00:00:34.800,32.0,0.475,15.43023885,75.0154697,710.54,0.055661810000000006,268.46195,1.75,2.8,0.16999999999999998,0.00044119535000000003,-0.0014863599500000001,0.00048147780500000005,0.43342084999999997,0.2072,-9.893374999999999,-0.089628568,0.0084950854,0.009031206,0.010648264,0.0,-1.13,2.194,3.31
1970-01-01 00:00:34.820,32.0,0.476,15.43023884,75.0154697,710.5419999999999,0.051972566000000005,285.53551999999996,1.75,2.8,0.172,-0.0005118483,-0.0008983329,0.0009774549,0.4328954,0.2077635,-9.892043,-0.091889144,0.0084529402,0.00904815,0.010521892,0.0,-1.13,2.192,3.31
