Time_s,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,GPS_GCrs,GPA_HAcc,GPA_VAcc,GPA_SAcc,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:01:02.680,32.0,0.5,15.4303001,75.0155963,714.65,0.01077033,338.1986,3.64,4.75,0.33,0.004874429,-0.02048558,0.002094855,0.7515655,0.463617,-9.794872,-0.1956668,0.0167201,0.01840709,0.02293191,0.0,-2.73,4.22,347.25
1970-01-01 00:01:02.700,32.0,0.5,15.4303001,75.0155963,714.65,0.01077033,338.1986,3.64,4.75,0.33,0.005542818,-0.021538895000000002,0.0012914538,0.7446134,0.4791883,-9.7898465,-0.1956668,0.0167201,0.01840709,0.02293191,0.0,-2.73,4.22,347.25
1970-01-01 00:01:02.720,32.0,0.5,15.4303001,75.0155963,714.65,0.01077033,338.1986,3.64,4.75,0.33,0.006211207,-0.02259221,0.0004880526,0.7376613,0.4947596,-9.784821,-0.1956668,0.0167201,0.01840709,0.02293191,0.0,-2.73,4.22,347.25
1970-01-01 00:01:02.740,32.0,0.5,15.4303001,75.0155963,714.65,0.01077033,338.1986,3.64,4.75,0.33,0.0062039980000000005,-0.017908800000000002,0.0009151643000000001,0.74176105,0.48554175,-9.7920515,-0.1956668,0.0167201,0.01840709,0.02293191,0.0,-2.73,4.22,347.25
1970-01-01 00:01:02.760,31.88888888888889,0.5,15.43030011111111,75.01559631111111,714.6522222222222,0.011462515555555556,320.6209777777778,3.64,4.748888888888889,0.32,0.006196789,-0.01322539,0.001342276,0.7458608,0.4763239,-9.799282,-0.170800468,0.016708878,0.018483172,0.0229485,0.0,-2.73,4.2219999999999995,347.248
1970-01-01 00:01:02.780,31.77777777777778,0.5,15.430300122222222,75.01559632222222,714.6544444444444,0.01215470111111111,303.04335555555554,3.64,4.747777777777777,0.31,0.0065612405,-0.01370433,0.000649214005,0.75459475,0.47904605,-9.818032500000001,-0.145934136,0.016697656,0.018559254,0.02296509,0.0,-2.73,4.224,347.246
1970-01-01 00:01:02.800,31.666666666666668,0.5,15.430300133333333,75.01559633333333,714.6566666666666,0.012846886666666666,285.46573333333333,3.64,4.746666666666667,0.3,0.006925692,-0.01418327,-4.384799e-05,0.7633287,0.4817682,-9.836783,-0.121067804,0.016686434,0.018635336,0.02298168,0.0,-2.73,4.226,347.244
1970-01-01 00:01:02.820,31.555555555555557,0.5,15.430300144444445,75.01559634444445,714.6588888888889,0.013539072222222222,267.88811111111113,3.64,4.745555555555556,0.29000000000000004,0.006338173,-0.016133325,0.001074782005,0.77195415,0.4912083,-9.8358705,-0.09620147200000001,0.016675212000000002,0.018711418,0.02299827,0.0,-2.73,4.228000000000001,347.242
1970-01-01 00:01:02.840,31.444444444444443,0.5,15.430300155555555,75.01559635555556,714.661111111111,0.014231257777777779,250.3104888888889,3.64,4.7444444444444445,0.28,0.005750654,-0.01808338,0.002193412,0.7805796,0.5006484,-9.834958,-0.07133514,0.01666399,0.0187875,0.02301486,0.0,-2.73,4.23,347.24
1970-01-01 00:01:02.860,31.333333333333332,0.5,15.430300166666667,75.01559636666667,714.6633333333333,0.014923443333333335,232.73286666666667,3.64,4.743333333333333,0.27,0.0018590155,-0.013848273,0.0016924055,0.80217645,0.51573595,-9.8088,-0.053815680000000005,0.01653642,0.018617598,0.023202514,0.0,-2.728,4.226,347.24
1970-01-01 00:01:02.880,31.22222222222222,0.5,15.430300177777777,75.01559637777778,714.6655555555556,0.015615628888888889,215.15524444444446,3.64,4.742222222222223,0.26,-0.002032623,-0.009613166,0.001191399,0.8237733,0.5308235,-9.782642,-0.036296220000000004,0.01640885,0.018447696,0.023390168,0.0,-2.726,4.222,347.24
1970-01-01 00:01:02.900,31.11111111111111,0.5,15.43030018888889,75.0155963888889,714.6677777777777,0.016307814444444443,197.57762222222223,3.64,4.7411111111111115,0.25,0.0030751710000000007,-0.014634418,0.001326878,0.7824905,0.49558674999999996,-9.784711,-0.018776760000000003,0.016281280000000002,0.018277794,0.023577822000000002,0.0,-2.724,4.218,347.24
1970-01-01 00:01:02.920,31.0,0.5,15.4303002,75.0155964,714.67,0.017,180.0,3.64,4.74,0.24,0.008182965,-0.01965567,0.001462357,0.7412077,0.46035,-9.78678,-0.0012573000000000029,0.01615371,0.018107892,0.023765476,0.0,-2.722,4.214,347.24
1970-01-01 00:01:02.940,31.0,0.5,15.4303002,75.0155964,714.6709999999999,0.017380865000000002,185.47824,3.6390000000000002,4.739,0.245,0.007594865,-0.0181022,0.001686236,0.7449681,0.4686983,-9.7958425,0.01626216,0.01602614,0.01793799,0.02395313,0.0,-2.72,4.21,347.24
1970-01-01 00:01:02.960,31.0,0.5,15.4303002,75.0155964,714.6719999999999,0.01776173,190.95648,3.638,4.738,0.25,0.007006765,-0.01654873,0.001910115,0.7487285,0.4770466,-9.804905,0.015697016,0.015793406,0.017135422,0.02339029,0.0,-2.72,4.208,347.24
