Time_s,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Alt,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip,ATT_Roll,ATT_Pitch,ATT_Yaw
1970-01-01 00:07:06.620,0.004883818,-0.005534742,-0.001221917,0.386679,-0.285747,-9.785033,-0.819171,0.08637387,0.1174562,0.1250114,0.0,-0.35,4.3,327.01
1970-01-01 00:07:06.640,0.003961915,-0.00598518,-0.0016851295000000002,0.38170565,-0.28265359999999995,-9.782711500000001,-0.819171,0.08637387,0.1174562,0.1250114,0.0,-0.35,4.3,327.01
1970-01-01 00:07:06.660,0.003040012,-0.006435618,-0.002148342,0.3767323,-0.2795602,-9.78039,-0.80682732,0.085766518,0.11860214,0.12638168,0.0,-0.35,4.3,327.008
1970-01-01 00:07:06.680,0.003895546,-0.005923717,-0.0018387865,0.37571025,-0.28212675,-9.7863255,-0.79448364,0.08515916600000001,0.11974807999999999,0.12775196,0.0,-0.35,4.3,327.006
1970-01-01 00:07:06.700,0.00475108,-0.005411816,-0.001529231,0.3746882,-0.2846933,-9.792261,-0.78213996,0.084551814,0.12089402,0.12912224,0.0,-0.35,4.3,327.004
1970-01-01 00:07:06.720,0.0035785395,-0.005746241,-0.00074330866,0.3873145,-0.27404090000000003,-9.77909,-0.76979628,0.08394446200000001,0.12203996,0.13049252,0.0,-0.35,4.3,327.002
1970-01-01 00:07:06.740,0.002405999,-0.006080666,4.261368e-05,0.3999408,-0.2633885,-9.765919,-0.7574526,0.08333711,0.1231859,0.1318628,0.0,-0.35,4.3,327.0
1970-01-01 00:07:06.760,0.003208424,-0.006198973,-0.00057647216,0.389821,-0.2738454,-9.784572,-0.77877348,0.08168853200000001,0.12239714,0.12678542,0.0,-0.348,4.302,326.998
1970-01-01 00:07:06.780,0.004010849,-0.00631728,-0.001195558,0.3797012,-0.2843023,-9.803225,-0.80009436,0.08003995400000001,0.12160838,0.12170804,0.0,-0.346,4.303999999999999,326.996
1970-01-01 00:07:06.800,0.0038930120000000004,-0.0057233575,-0.001102107,0.38927164999999997,-0.26329635,-9.786577,-0.82141524,0.078391376,0.12081962,0.11663066,0.0,-0.34400000000000003,4.306,326.994
1970-01-01 00:07:06.820,0.003775175,-0.005129435,-0.001008656,0.3988421,-0.2422904,-9.769929,-0.84273612,0.076742798,0.12003086,0.11155328,0.0,-0.342,4.308,326.992
1970-01-01 00:07:06.840,0.00215719065,-0.0034006095,-0.0023179739999999996,0.2910214,-0.31262015,-9.762906000000001,-0.864057,0.07509422,0.1192421,0.1064759,0.0,-0.34,4.31,326.99
1970-01-01 00:07:06.860,0.0005392063,-0.001671784,-0.003627292,0.1832007,-0.3829499,-9.755883,-0.8281481399999999,0.080099456,0.15857084,0.12278364,0.0,-0.34,4.308,326.988
1970-01-01 00:07:06.880,0.00241015565,-0.0036628615,-0.00198761065,0.29605994999999996,-0.33124624999999996,-9.761046,-0.79223928,0.085104692,0.19789958,0.13909138,0.0,-0.34,4.306,326.986
1970-01-01 00:07:06.900,0.004281105,-0.005653939,-0.0003479293,0.4089192,-0.2795426,-9.766209,-0.75633042,0.090109928,0.23722832,0.15539912,0.0,-0.34,4.303999999999999,326.98400000000004
1970-01-01 00:07:06.920,0.003854863,-0.006589322,-0.00150672315,0.3723986,-0.27773905,-9.7806185,-0.7204215599999999,0.095115164,0.27655705999999997,0.17170686000000002,0.0,-0.34,4.302,326.982
